http://anzsoil.org/def/au/asls/vegetation,https://linked.data.gov.au/def/asls-vegetation
http://anzsoil.org/def/au/asls/location,https://linked.data.gov.au/def/asls-location
http://anzsoil.org/def/au/asls/landform,https://linked.data.gov.au/def/asls-landform
http://anzsoil.org/def/au/asls/land-surface,https://linked.data.gov.au/def/asls-land-surface
http://anzsoil.org/def/au/asls/soil-profile,https://linked.data.gov.au/def/asls-soil-profile
http://anzsoil.org/def/au/asls/substrate,https://linked.data.gov.au/def/asls-substrat

http://linked.data.gov.au/def/tern-cv/5666ea05-ab09-4cb5-99fe-7d9a7258c209 - ASLS Field Handbook 3rd edition categorical values
